Compiling model...
'compile' took 1.140150 s

Training model...

Step      Train loss                        Test loss                         Test metric
41918     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41919     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41920     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41921     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41922     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41923     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41924     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41925     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41926     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41927     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41928     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41929     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41930     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41931     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41932     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41933     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41934     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41935     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41936     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41937     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41938     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41939     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41940     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41941     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41942     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41943     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41944     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41945     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41946     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41947     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41948     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41949     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41950     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41951     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41952     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41953     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41954     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41955     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41956     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41957     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41958     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41959     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41960     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41961     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41962     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41963     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41964     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41965     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41966     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41967     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41968     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41969     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41970     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41971     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41972     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41973     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41974     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41975     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41976     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41977     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41978     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41979     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41980     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41981     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41982     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41983     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41984     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41985     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41986     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41987     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41988     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41989     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41990     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41991     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41992     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41993     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41994     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41995     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41996     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41997     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41998     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
41999     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42000     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42001     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42002     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42003     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42004     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42005     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42006     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42007     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42008     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42009     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42010     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42011     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42012     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42013     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42014     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42015     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42016     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42017     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42018     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42019     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42020     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42021     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42022     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42023     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42024     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42025     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42026     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42027     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42028     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42029     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42030     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42031     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42032     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42033     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42034     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42035     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42036     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42037     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42038     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42039     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42040     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42041     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42042     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42043     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42044     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42045     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42046     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42047     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42048     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42049     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42050     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42051     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42052     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42053     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42054     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42055     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42056     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42057     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42058     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42059     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42060     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42061     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42062     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42063     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42064     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42065     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42066     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42067     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42068     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42069     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42070     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42071     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42072     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42073     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42074     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42075     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42076     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42077     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42078     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42079     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42080     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42081     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42082     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42083     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42084     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42085     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42086     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42087     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42088     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42089     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42090     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42091     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42092     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42093     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42094     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42095     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42096     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42097     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42098     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42099     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42100     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42101     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42102     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42103     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42104     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42105     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42106     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42107     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42108     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42109     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42110     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42111     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42112     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42113     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42114     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42115     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42116     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42117     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42118     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42119     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42120     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42121     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42122     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42123     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42124     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42125     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42126     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42127     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42128     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42129     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42130     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42131     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42132     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42133     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42134     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42135     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42136     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42137     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42138     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42139     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42140     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42141     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42142     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42143     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42144     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42145     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42146     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42147     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42148     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42149     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42150     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42151     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42152     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42153     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42154     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42155     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42156     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42157     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42158     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42159     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42160     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42161     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42162     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42163     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42164     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42165     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42166     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
